,gene_id,database,kegg_id
20770,BSU_15910,KEGG_reaction,R04536
20771,BSU_15910,KEGG_reaction,R04543
20772,BSU_15910,KEGG_reaction,R04566
20773,BSU_15910,KEGG_reaction,R04953
20774,BSU_15910,KEGG_reaction,R04964
20775,BSU_15910,KEGG_reaction,R07759
20776,BSU_15910,KEGG_reaction,R07763
20777,BSU_15910,KEGG_reaction,R10116
20778,BSU_15910,KEGG_reaction,R10120
20779,BSU_15910,KEGG_reaction,R11671
20780,BSU_15920,KEGG_reaction,-
20781,BSU_15930,KEGG_reaction,-
20782,BSU_15940,KEGG_reaction,-
20783,BSU_15950,KEGG_reaction,-
20784,BSU_15960,KEGG_reaction,-
20785,BSU_15970,KEGG_reaction,-
20786,BSU_15980,KEGG_reaction,-
20787,BSU_15990,KEGG_reaction,-
20788,BSU_16000,KEGG_reaction,-
20789,BSU_16010,KEGG_reaction,-
20790,BSU_16020,KEGG_reaction,-
20791,BSU_16030,KEGG_reaction,R00597
20792,BSU_16030,KEGG_reaction,R05637
20793,BSU_16040,KEGG_reaction,-
20794,BSU_16050,KEGG_reaction,-
20795,BSU_16060,KEGG_reaction,-
20796,BSU_16070,KEGG_reaction,-
20797,BSU_16080,KEGG_reaction,-
20798,BSU_16090,KEGG_reaction,R00405
20799,BSU_16090,KEGG_reaction,R02404
20800,BSU_16100,KEGG_reaction,R00405
20801,BSU_16100,KEGG_reaction,R02404
20802,BSU_16110,KEGG_reaction,-
20803,BSU_16120,KEGG_reaction,-
20804,BSU_16130,KEGG_reaction,-
20805,BSU_16140,KEGG_reaction,-
20806,BSU_16150,KEGG_reaction,-
20807,BSU_16160,KEGG_reaction,-
20808,BSU_16170,KEGG_reaction,-
20809,BSU_16180,KEGG_reaction,-
20810,BSU_16190,KEGG_reaction,-
20811,BSU_16200,KEGG_reaction,-
20812,BSU_16210,KEGG_reaction,-
20813,BSU_16220,KEGG_reaction,-
20814,BSU_16230,KEGG_reaction,-
20815,BSU_16240,KEGG_reaction,-
20816,BSU_16250,KEGG_reaction,-
20817,BSU_16260,KEGG_reaction,-
20818,BSU_16270,KEGG_reaction,-
20819,BSU_16280,KEGG_reaction,-
20820,BSU_16290,KEGG_reaction,-
20821,BSU_16299,KEGG_reaction,-
20822,BSU_16300,KEGG_reaction,-
20823,BSU_16310,KEGG_reaction,-
20824,BSU_16320,KEGG_reaction,-
20825,BSU_16330,KEGG_reaction,-
20826,BSU_16340,KEGG_reaction,-
20827,BSU_16350,KEGG_reaction,-
20828,BSU_16360,KEGG_reaction,-
20829,BSU_16370,KEGG_reaction,-
20830,BSU_16380,KEGG_reaction,-
20831,BSU_16390,KEGG_reaction,-
20832,BSU_16400,KEGG_reaction,-
20833,BSU_16410,KEGG_reaction,-
20834,BSU_16420,KEGG_reaction,-
20835,BSU_16430,KEGG_reaction,-
20836,BSU_16440,KEGG_reaction,-
20837,BSU_16450,KEGG_reaction,-
20838,BSU_16460,KEGG_reaction,-
20839,BSU_16470,KEGG_reaction,-
20840,BSU_16480,KEGG_reaction,-
20841,BSU_16490,KEGG_reaction,-
20842,BSU_16500,KEGG_reaction,-
20843,BSU_16510,KEGG_reaction,R00158
20844,BSU_16520,KEGG_reaction,-
20845,BSU_16530,KEGG_reaction,R06447
20846,BSU_16540,KEGG_reaction,R01799
20847,BSU_16550,KEGG_reaction,R05688
20848,BSU_16560,KEGG_reaction,-
20849,BSU_16570,KEGG_reaction,R03661
20850,BSU_16580,KEGG_reaction,R00375
20851,BSU_16580,KEGG_reaction,R00376
20852,BSU_16580,KEGG_reaction,R00377
20853,BSU_16580,KEGG_reaction,R00378
20854,BSU_16590,KEGG_reaction,-
20855,BSU_16600,KEGG_reaction,-
20856,BSU_16610,KEGG_reaction,-
20857,BSU_16620,KEGG_reaction,-
20858,BSU_16630,KEGG_reaction,-
20859,BSU_16640,KEGG_reaction,-
20860,BSU_16650,KEGG_reaction,-
20861,BSU_16660,KEGG_reaction,-
20862,BSU_16670,KEGG_reaction,R00161
20863,BSU_16670,KEGG_reaction,R00549
20864,BSU_16680,KEGG_reaction,-
20865,BSU_16690,KEGG_reaction,R00437
20866,BSU_16690,KEGG_reaction,R00438
20867,BSU_16690,KEGG_reaction,R00439
20868,BSU_16690,KEGG_reaction,R00440
20869,BSU_16700,KEGG_reaction,-
20870,BSU_16710,KEGG_reaction,-
20871,BSU_16720,KEGG_reaction,-
20872,BSU_16730,KEGG_reaction,R00717
20873,BSU_16730,KEGG_reaction,R01388
20874,BSU_16730,KEGG_reaction,R01513
20875,BSU_16740,KEGG_reaction,-
20876,BSU_16750,KEGG_reaction,R02291
20877,BSU_16760,KEGG_reaction,R00480
20878,BSU_16760,KEGG_reaction,R01773
20879,BSU_16760,KEGG_reaction,R01775
20880,BSU_16770,KEGG_reaction,R10147
20881,BSU_16780,KEGG_reaction,-
20882,BSU_16790,KEGG_reaction,-
20883,BSU_16799,KEGG_reaction,-
20884,BSU_16800,KEGG_reaction,-
20885,BSU_16810,KEGG_reaction,-
20886,BSU_16825,KEGG_reaction,-
20887,BSU_16845,KEGG_reaction,-
20888,BSU_16860,KEGG_reaction,-
20889,BSU_16870,KEGG_reaction,R01505
20890,BSU_16870,KEGG_reaction,R04533
20891,BSU_16870,KEGG_reaction,R04534
20892,BSU_16870,KEGG_reaction,R04536
20893,BSU_16870,KEGG_reaction,R04543
20894,BSU_16870,KEGG_reaction,R04566
20895,BSU_16870,KEGG_reaction,R04953
20896,BSU_16870,KEGG_reaction,R04964
20897,BSU_16870,KEGG_reaction,R07759
20898,BSU_16870,KEGG_reaction,R07763
20899,BSU_16870,KEGG_reaction,R10116
20900,BSU_16870,KEGG_reaction,R10120
20901,BSU_16870,KEGG_reaction,R11671
20902,BSU_16880,KEGG_reaction,-
20903,BSU_16890,KEGG_reaction,-
20904,BSU_16900,KEGG_reaction,-
20905,BSU_16910,KEGG_reaction,-
20906,BSU_16920,KEGG_reaction,R01801
20907,BSU_16920,KEGG_reaction,R02030
20908,BSU_16930,KEGG_reaction,R02322
20909,BSU_16940,KEGG_reaction,-
20910,BSU_16950,KEGG_reaction,-
20911,BSU_16960,KEGG_reaction,-
20912,BSU_16970,KEGG_reaction,-
20913,BSU_16980,KEGG_reaction,-
20914,BSU_16990,KEGG_reaction,R01465
20915,BSU_17000,KEGG_reaction,R00371
20916,BSU_17000,KEGG_reaction,R03210
20917,BSU_17000,KEGG_reaction,R10124
20918,BSU_17010,KEGG_reaction,R10645
20919,BSU_17010,KEGG_reaction,R10646
20920,BSU_17010,KEGG_reaction,R10647
20921,BSU_17020,KEGG_reaction,-
20922,BSU_17030,KEGG_reaction,-
20923,BSU_17040,KEGG_reaction,-
20924,BSU_17050,KEGG_reaction,-
20925,BSU_17060,KEGG_reaction,-
20926,BSU_17070,KEGG_reaction,-
20927,BSU_17080,KEGG_reaction,-
20928,BSU_17090,KEGG_reaction,R01736
20929,BSU_17100,KEGG_reaction,R01626
20930,BSU_17100,KEGG_reaction,R11671
20931,BSU_17110,KEGG_reaction,-
20932,BSU_17120,KEGG_reaction,R00025
20933,BSU_17120,KEGG_reaction,R01626
20934,BSU_17120,KEGG_reaction,R11671
20935,BSU_17130,KEGG_reaction,-
20936,BSU_17140,KEGG_reaction,R04355
20937,BSU_17140,KEGG_reaction,R04726
20938,BSU_17140,KEGG_reaction,R04952
20939,BSU_17140,KEGG_reaction,R04957
20940,BSU_17140,KEGG_reaction,R04960
20941,BSU_17140,KEGG_reaction,R04963
20942,BSU_17140,KEGG_reaction,R04968
20943,BSU_17140,KEGG_reaction,R07762
20944,BSU_17140,KEGG_reaction,R10115
20945,BSU_17140,KEGG_reaction,R10119
20946,BSU_17150,KEGG_reaction,R01978
20947,BSU_17160,KEGG_reaction,R02085
20948,BSU_17170,KEGG_reaction,-
20949,BSU_17180,KEGG_reaction,-
20950,BSU_17190,KEGG_reaction,-
20951,BSU_17200,KEGG_reaction,R01384
20952,BSU_17210,KEGG_reaction,-
20953,BSU_17220,KEGG_reaction,-
20954,BSU_17230,KEGG_reaction,R10123
20955,BSU_17240,KEGG_reaction,-
20956,BSU_17250,KEGG_reaction,-
20957,BSU_17260,KEGG_reaction,-
20958,BSU_17270,KEGG_reaction,-
20959,BSU_17280,KEGG_reaction,-
20960,BSU_17290,KEGG_reaction,-
20961,BSU_17300,KEGG_reaction,-
20962,BSU_17320,KEGG_reaction,-
20963,BSU_17330,KEGG_reaction,R01122
20964,BSU_17340,KEGG_reaction,-
20965,BSU_17350,KEGG_reaction,-
20966,BSU_17360,KEGG_reaction,-
20967,BSU_17370,KEGG_reaction,R02017
20968,BSU_17370,KEGG_reaction,R02018
20969,BSU_17370,KEGG_reaction,R02019
20970,BSU_17370,KEGG_reaction,R02024
20971,BSU_17380,KEGG_reaction,R02017
20972,BSU_17380,KEGG_reaction,R02018
20973,BSU_17380,KEGG_reaction,R02019
20974,BSU_17380,KEGG_reaction,R02024
20975,BSU_17390,KEGG_reaction,R02017
20976,BSU_17390,KEGG_reaction,R02018
20977,BSU_17390,KEGG_reaction,R02019
20978,BSU_17390,KEGG_reaction,R02024
20979,BSU_17400,KEGG_reaction,-
20980,BSU_17410,KEGG_reaction,R04112
20981,BSU_17420,KEGG_reaction,-
20982,BSU_17430,KEGG_reaction,-
20983,BSU_17440,KEGG_reaction,R00782
20984,BSU_17440,KEGG_reaction,R01001
20985,BSU_17440,KEGG_reaction,R02408
20986,BSU_17440,KEGG_reaction,R04770
20987,BSU_17440,KEGG_reaction,R04930
20988,BSU_17440,KEGG_reaction,R09366
20989,BSU_17450,KEGG_reaction,-
20990,BSU_17460,KEGG_reaction,R00253
20991,BSU_17470,KEGG_reaction,-
20992,BSU_17480,KEGG_reaction,-
20993,BSU_17490,KEGG_reaction,-
20994,BSU_17500,KEGG_reaction,-
20995,BSU_17510,KEGG_reaction,-
20996,BSU_17520,KEGG_reaction,-
20997,BSU_17530,KEGG_reaction,-
20998,BSU_17540,KEGG_reaction,-
20999,BSU_17560,KEGG_reaction,R03509
21000,BSU_17570,KEGG_reaction,-
21001,BSU_17580,KEGG_reaction,R01433
21002,BSU_17590,KEGG_reaction,-
21003,BSU_17600,KEGG_reaction,R00878
21004,BSU_17600,KEGG_reaction,R01432
21005,BSU_17610,KEGG_reaction,R01639
21006,BSU_17610,KEGG_reaction,R01737
21007,BSU_17610,KEGG_reaction,R01902
21008,BSU_17610,KEGG_reaction,R03014
21009,BSU_17620,KEGG_reaction,-
21010,BSU_17630,KEGG_reaction,-
21011,BSU_17640,KEGG_reaction,R00401
21012,BSU_17650,KEGG_reaction,-
21013,BSU_17660,KEGG_reaction,R02100
21014,BSU_17660,KEGG_reaction,R03269
21015,BSU_17660,KEGG_reaction,R04231
21016,BSU_17660,KEGG_reaction,R11896
21017,BSU_17680,KEGG_reaction,R02101
21018,BSU_17690,KEGG_reaction,-
21019,BSU_17710,KEGG_reaction,-
21020,BSU_17720,KEGG_reaction,-
21021,BSU_17730,KEGG_reaction,-
21022,BSU_17750,KEGG_reaction,-
21023,BSU_17760,KEGG_reaction,-
21024,BSU_17770,KEGG_reaction,-
21025,BSU_17780,KEGG_reaction,-
21026,BSU_17790,KEGG_reaction,-
21027,BSU_17800,KEGG_reaction,-
21028,BSU_17820,KEGG_reaction,-
21029,BSU_17830,KEGG_reaction,-
21030,BSU_17840,KEGG_reaction,-
21031,BSU_17850,KEGG_reaction,-
21032,BSU_17860,KEGG_reaction,-
21033,BSU_17870,KEGG_reaction,-
21034,BSU_17880,KEGG_reaction,-
21035,BSU_17890,KEGG_reaction,R01067
21036,BSU_17890,KEGG_reaction,R01641
21037,BSU_17890,KEGG_reaction,R01830
21038,BSU_17890,KEGG_reaction,R06590
21039,BSU_17900,KEGG_reaction,-
21040,BSU_17910,KEGG_reaction,-
21041,BSU_17920,KEGG_reaction,-
21042,BSU_17930,KEGG_reaction,-
21043,BSU_17940,KEGG_reaction,-
21044,BSU_17950,KEGG_reaction,-
21045,BSU_17960,KEGG_reaction,-
21046,BSU_17970,KEGG_reaction,-
21047,BSU_17980,KEGG_reaction,-
21048,BSU_17990,KEGG_reaction,-
21049,BSU_18000,KEGG_reaction,R01324
21050,BSU_18000,KEGG_reaction,R01325
21051,BSU_18000,KEGG_reaction,R01900
21052,BSU_18010,KEGG_reaction,-
21053,BSU_18020,KEGG_reaction,-
21054,BSU_18030,KEGG_reaction,-
21055,BSU_18040,KEGG_reaction,-
21056,BSU_18050,KEGG_reaction,-
21057,BSU_18060,KEGG_reaction,-
21058,BSU_18070,KEGG_reaction,R00851
21059,BSU_18070,KEGG_reaction,R09380
21060,BSU_18080,KEGG_reaction,-
21061,BSU_18090,KEGG_reaction,-
21062,BSU_18100,KEGG_reaction,-
21063,BSU_18109,KEGG_reaction,-
21064,BSU_18110,KEGG_reaction,-
21065,BSU_18120,KEGG_reaction,-
21066,BSU_18130,KEGG_reaction,R06200
21067,BSU_18130,KEGG_reaction,R11307
21068,BSU_18130,KEGG_reaction,R11308
21069,BSU_18150,KEGG_reaction,-
21070,BSU_18160,KEGG_reaction,R01762
21071,BSU_18170,KEGG_reaction,-
21072,BSU_18180,KEGG_reaction,R00289
21073,BSU_18190,KEGG_reaction,-
21074,BSU_18200,KEGG_reaction,-
21075,BSU_18210,KEGG_reaction,R01859
21076,BSU_18220,KEGG_reaction,R03026
21077,BSU_18230,KEGG_reaction,R01360
21078,BSU_18230,KEGG_reaction,R04138
21079,BSU_18230,KEGG_reaction,R08090
21080,BSU_18239,KEGG_reaction,R00209
21081,BSU_18239,KEGG_reaction,R00344
21082,BSU_18239,KEGG_reaction,R00742
21083,BSU_18239,KEGG_reaction,R02569
21084,BSU_18240,KEGG_reaction,R00742
21085,BSU_18240,KEGG_reaction,R01859
21086,BSU_18240,KEGG_reaction,R04138
21087,BSU_18240,KEGG_reaction,R04385
21088,BSU_18250,KEGG_reaction,-
21089,BSU_18260,KEGG_reaction,R01175
21090,BSU_18260,KEGG_reaction,R01178
21091,BSU_18260,KEGG_reaction,R02661
21092,BSU_18260,KEGG_reaction,R03172
21093,BSU_18260,KEGG_reaction,R04751
21094,BSU_18270,KEGG_reaction,-
21095,BSU_18280,KEGG_reaction,-
21096,BSU_18290,KEGG_reaction,-
21097,BSU_18300,KEGG_reaction,R07644
21098,BSU_18310,KEGG_reaction,-
21099,BSU_18320,KEGG_reaction,-
21100,BSU_18330,KEGG_reaction,-
21101,BSU_18340,KEGG_reaction,-
21102,BSU_18350,KEGG_reaction,-
21103,BSU_18360,KEGG_reaction,R01602
21104,BSU_18360,KEGG_reaction,R10619
21105,BSU_18370,KEGG_reaction,-
21106,BSU_18380,KEGG_reaction,-
21107,BSU_18390,KEGG_reaction,-
21108,BSU_18400,KEGG_reaction,-
21109,BSU_18410,KEGG_reaction,R00494
21110,BSU_18410,KEGG_reaction,R01262
21111,BSU_18410,KEGG_reaction,R01687
21112,BSU_18410,KEGG_reaction,R03867
21113,BSU_18410,KEGG_reaction,R03916
21114,BSU_18410,KEGG_reaction,R03970
21115,BSU_18410,KEGG_reaction,R03971
21116,BSU_18410,KEGG_reaction,R04935
21117,BSU_18420,KEGG_reaction,-
21118,BSU_18430,KEGG_reaction,-
21119,BSU_18440,KEGG_reaction,R00093
21120,BSU_18440,KEGG_reaction,R00114
21121,BSU_18440,KEGG_reaction,R00248
21122,BSU_18450,KEGG_reaction,R00021
21123,BSU_18450,KEGG_reaction,R00093
21124,BSU_18450,KEGG_reaction,R00114
21125,BSU_18450,KEGG_reaction,R00248
21126,BSU_18450,KEGG_reaction,R10086
21127,BSU_18460,KEGG_reaction,-
21128,BSU_18470,KEGG_reaction,R00239
21129,BSU_18480,KEGG_reaction,R01248
21130,BSU_18480,KEGG_reaction,R01251
21131,BSU_18480,KEGG_reaction,R03291
21132,BSU_18480,KEGG_reaction,R03293
21133,BSU_18490,KEGG_reaction,-
21134,BSU_18500,KEGG_reaction,R04533
21135,BSU_18500,KEGG_reaction,R04534
21136,BSU_18500,KEGG_reaction,R04536
21137,BSU_18500,KEGG_reaction,R04543
21138,BSU_18500,KEGG_reaction,R04566
21139,BSU_18500,KEGG_reaction,R04953
21140,BSU_18500,KEGG_reaction,R04964
21141,BSU_18500,KEGG_reaction,R07759
21142,BSU_18500,KEGG_reaction,R07763
21143,BSU_18500,KEGG_reaction,R10116
21144,BSU_18500,KEGG_reaction,R10120
21145,BSU_18500,KEGG_reaction,R11671
21146,BSU_18510,KEGG_reaction,-
21147,BSU_18520,KEGG_reaction,-
21148,BSU_18530,KEGG_reaction,-
21149,BSU_18540,KEGG_reaction,-
21150,BSU_18550,KEGG_reaction,R01639
21151,BSU_18550,KEGG_reaction,R01737
21152,BSU_18550,KEGG_reaction,R01902
21153,BSU_18550,KEGG_reaction,R03014
21154,BSU_18550,KEGG_reaction,R11183
21155,BSU_18560,KEGG_reaction,R01513
21156,BSU_18570,KEGG_reaction,-
21157,BSU_18580,KEGG_reaction,-
21158,BSU_18590,KEGG_reaction,-
21159,BSU_18596,KEGG_reaction,-
21160,BSU_18600,KEGG_reaction,-
21161,BSU_18610,KEGG_reaction,-
21162,BSU_18620,KEGG_reaction,R02698
21163,BSU_18620,KEGG_reaction,R03299
21164,BSU_18630,KEGG_reaction,-
21165,BSU_18640,KEGG_reaction,-
21166,BSU_18650,KEGG_reaction,R02361
21167,BSU_18650,KEGG_reaction,R06240
21168,BSU_18660,KEGG_reaction,-
21169,BSU_18670,KEGG_reaction,R00522
21170,BSU_18690,KEGG_reaction,R01334
21171,BSU_18700,KEGG_reaction,-
21172,BSU_18710,KEGG_reaction,-
21173,BSU_18720,KEGG_reaction,-
21174,BSU_18730,KEGG_reaction,-
21175,BSU_18740,KEGG_reaction,-
21176,BSU_18750,KEGG_reaction,-
21177,BSU_18760,KEGG_reaction,-
21178,BSU_18770,KEGG_reaction,-
21179,BSU_18780,KEGG_reaction,-
21180,BSU_18790,KEGG_reaction,R00009
21181,BSU_18790,KEGG_reaction,R00602
21182,BSU_18790,KEGG_reaction,R02670
21183,BSU_18800,KEGG_reaction,R06363
21184,BSU_18830,KEGG_reaction,R00199
21185,BSU_18840,KEGG_reaction,-
21186,BSU_18849,KEGG_reaction,-
21187,BSU_18850,KEGG_reaction,-
21188,BSU_18870,KEGG_reaction,-
21189,BSU_18880,KEGG_reaction,-
21190,BSU_18890,KEGG_reaction,-
21191,BSU_18910,KEGG_reaction,-
21192,BSU_18930,KEGG_reaction,-
21193,BSU_18940,KEGG_reaction,-
21194,BSU_18950,KEGG_reaction,-
21195,BSU_18960,KEGG_reaction,-
21196,BSU_18970,KEGG_reaction,-
21197,BSU_18980,KEGG_reaction,-
21198,BSU_18990,KEGG_reaction,-
21199,BSU_19000,KEGG_reaction,-
21200,BSU_19010,KEGG_reaction,-
21201,BSU_19020,KEGG_reaction,R02173
21202,BSU_19020,KEGG_reaction,R02382
21203,BSU_19020,KEGG_reaction,R02529
21204,BSU_19020,KEGG_reaction,R02532
21205,BSU_19020,KEGG_reaction,R02613
21206,BSU_19020,KEGG_reaction,R02908
21207,BSU_19020,KEGG_reaction,R02919
21208,BSU_19020,KEGG_reaction,R04025
21209,BSU_19020,KEGG_reaction,R04300
21210,BSU_19020,KEGG_reaction,R04674
21211,BSU_19020,KEGG_reaction,R04890
21212,BSU_19020,KEGG_reaction,R04893
21213,BSU_19020,KEGG_reaction,R04894
21214,BSU_19020,KEGG_reaction,R04907
21215,BSU_19020,KEGG_reaction,R04908
21216,BSU_19020,KEGG_reaction,R08346
21217,BSU_19020,KEGG_reaction,R08347
21218,BSU_19020,KEGG_reaction,R08348
21219,BSU_19020,KEGG_reaction,R11354
21220,BSU_19030,KEGG_reaction,-
21221,BSU_19040,KEGG_reaction,R03658
21222,BSU_19040,KEGG_reaction,R03659
21223,BSU_19040,KEGG_reaction,R03660
21224,BSU_19040,KEGG_reaction,R04773
21225,BSU_19050,KEGG_reaction,-
21226,BSU_19060,KEGG_reaction,R00259
21227,BSU_19070,KEGG_reaction,-
21228,BSU_19080,KEGG_reaction,-
21229,BSU_19090,KEGG_reaction,-
21230,BSU_19100,KEGG_reaction,-
21231,BSU_19110,KEGG_reaction,-
21232,BSU_19120,KEGG_reaction,-
21233,BSU_19130,KEGG_reaction,-
21234,BSU_19140,KEGG_reaction,-
21235,BSU_19150,KEGG_reaction,-
21236,BSU_19160,KEGG_reaction,-
21237,BSU_19170,KEGG_reaction,-
21238,BSU_19180,KEGG_reaction,-
21239,BSU_19190,KEGG_reaction,-
21240,BSU_19200,KEGG_reaction,-
21241,BSU_19210,KEGG_reaction,-
21242,BSU_19220,KEGG_reaction,-
21243,BSU_19230,KEGG_reaction,-
21244,BSU_19240,KEGG_reaction,-
21245,BSU_19250,KEGG_reaction,-
21246,BSU_19259,KEGG_reaction,-
21247,BSU_19260,KEGG_reaction,-
21248,BSU_19270,KEGG_reaction,-
21249,BSU_19280,KEGG_reaction,-
21250,BSU_19290,KEGG_reaction,-
21251,BSU_19300,KEGG_reaction,-
21252,BSU_19310,KEGG_reaction,R00264
21253,BSU_19310,KEGG_reaction,R00631
21254,BSU_19310,KEGG_reaction,R00710
21255,BSU_19310,KEGG_reaction,R00904
21256,BSU_19310,KEGG_reaction,R01752
21257,BSU_19310,KEGG_reaction,R01986
21258,BSU_19310,KEGG_reaction,R02536
21259,BSU_19310,KEGG_reaction,R02549
21260,BSU_19310,KEGG_reaction,R02678
21261,BSU_19310,KEGG_reaction,R02940
21262,BSU_19310,KEGG_reaction,R02957
21263,BSU_19310,KEGG_reaction,R03283
21264,BSU_19310,KEGG_reaction,R03869
21265,BSU_19310,KEGG_reaction,R04065
21266,BSU_19310,KEGG_reaction,R04506
21267,BSU_19310,KEGG_reaction,R04903
21268,BSU_19310,KEGG_reaction,R05050
21269,BSU_19310,KEGG_reaction,R05237
21270,BSU_19310,KEGG_reaction,R05238
21271,BSU_19310,KEGG_reaction,R05286
21272,BSU_19310,KEGG_reaction,R06366
21273,BSU_19310,KEGG_reaction,R08146
21274,BSU_19320,KEGG_reaction,R03199
21275,BSU_19330,KEGG_reaction,-
21276,BSU_19340,KEGG_reaction,-
21277,BSU_19350,KEGG_reaction,-
21278,BSU_19360,KEGG_reaction,R02570
21279,BSU_19360,KEGG_reaction,R02571
21280,BSU_19360,KEGG_reaction,R08549
21281,BSU_19370,KEGG_reaction,R00621
21282,BSU_19370,KEGG_reaction,R01933
21283,BSU_19370,KEGG_reaction,R01940
21284,BSU_19370,KEGG_reaction,R03316
21285,BSU_19370,KEGG_reaction,R08549
21286,BSU_19380,KEGG_reaction,-
21287,BSU_19390,KEGG_reaction,R00294
21288,BSU_19400,KEGG_reaction,-
21289,BSU_19410,KEGG_reaction,-
21290,BSU_19420,KEGG_reaction,-
21291,BSU_19430,KEGG_reaction,-
21292,BSU_19440,KEGG_reaction,-
21293,BSU_19450,KEGG_reaction,-
21294,BSU_19460,KEGG_reaction,-
21295,BSU_19470,KEGG_reaction,-
21296,BSU_19479,KEGG_reaction,-
21297,BSU_19480,KEGG_reaction,-
21298,BSU_19490,KEGG_reaction,-
21299,BSU_19510,KEGG_reaction,-
21300,BSU_19520,KEGG_reaction,-
21301,BSU_19530,KEGG_reaction,-
21302,BSU_19540,KEGG_reaction,-
21303,BSU_19550,KEGG_reaction,-
21304,BSU_19560,KEGG_reaction,-
21305,BSU_19570,KEGG_reaction,-
21306,BSU_19579,KEGG_reaction,-
21307,BSU_19580,KEGG_reaction,-
21308,BSU_19590,KEGG_reaction,-
21309,BSU_19600,KEGG_reaction,-
21310,BSU_19610,KEGG_reaction,-
21311,BSU_19620,KEGG_reaction,-
21312,BSU_19630,KEGG_reaction,R01402
21313,BSU_19630,KEGG_reaction,R01561
21314,BSU_19630,KEGG_reaction,R01863
21315,BSU_19630,KEGG_reaction,R01969
21316,BSU_19630,KEGG_reaction,R02147
21317,BSU_19630,KEGG_reaction,R02294
21318,BSU_19630,KEGG_reaction,R02295
21319,BSU_19630,KEGG_reaction,R02297
21320,BSU_19630,KEGG_reaction,R02484
21321,BSU_19630,KEGG_reaction,R02557
21322,BSU_19630,KEGG_reaction,R02748
21323,BSU_19630,KEGG_reaction,R08368
21324,BSU_19630,KEGG_reaction,R10244
21325,BSU_19639,KEGG_reaction,-
21326,BSU_19640,KEGG_reaction,-
21327,BSU_19650,KEGG_reaction,R05627
21328,BSU_19660,KEGG_reaction,-
21329,BSU_19670,KEGG_reaction,-
21330,BSU_19680,KEGG_reaction,-
21331,BSU_19689,KEGG_reaction,-
21332,BSU_19690,KEGG_reaction,R00461
21333,BSU_19700,KEGG_reaction,R11701
21334,BSU_19710,KEGG_reaction,R00669
21335,BSU_19710,KEGG_reaction,R02734
21336,BSU_19710,KEGG_reaction,R09107
21337,BSU_19710,KEGG_reaction,R11313
21338,BSU_19720,KEGG_reaction,R00410
21339,BSU_19720,KEGG_reaction,R01179
21340,BSU_19720,KEGG_reaction,R01359
21341,BSU_19720,KEGG_reaction,R01365
21342,BSU_19720,KEGG_reaction,R07832
21343,BSU_19730,KEGG_reaction,R01179
21344,BSU_19730,KEGG_reaction,R01359
21345,BSU_19730,KEGG_reaction,R01365
21346,BSU_19730,KEGG_reaction,R07832
21347,BSU_19740,KEGG_reaction,R03231
21348,BSU_19740,KEGG_reaction,R10699
21349,BSU_19750,KEGG_reaction,-
21350,BSU_19760,KEGG_reaction,-
21351,BSU_19770,KEGG_reaction,-
21352,BSU_19780,KEGG_reaction,-
21353,BSU_19790,KEGG_reaction,-
21354,BSU_19800,KEGG_reaction,R03371
21355,BSU_19810,KEGG_reaction,R09697
21356,BSU_19830,KEGG_reaction,-
21357,BSU_19940,KEGG_reaction,-
21358,BSU_19950,KEGG_reaction,-
21359,BSU_20010,KEGG_reaction,-
21360,BSU_20020,KEGG_reaction,R02100
21361,BSU_20020,KEGG_reaction,R03269
21362,BSU_20020,KEGG_reaction,R04231
21363,BSU_20020,KEGG_reaction,R11896
21364,BSU_20030,KEGG_reaction,-
21365,BSU_20040,KEGG_reaction,R02017
21366,BSU_20040,KEGG_reaction,R02018
21367,BSU_20040,KEGG_reaction,R02019
21368,BSU_20040,KEGG_reaction,R02024
21369,BSU_20050,KEGG_reaction,-
21370,BSU_20060,KEGG_reaction,R02017
21371,BSU_20060,KEGG_reaction,R02018
21372,BSU_20060,KEGG_reaction,R02019
21373,BSU_20060,KEGG_reaction,R02024
21374,BSU_20070,KEGG_reaction,R02017
21375,BSU_20070,KEGG_reaction,R02018
21376,BSU_20070,KEGG_reaction,R02019
21377,BSU_20070,KEGG_reaction,R02024
21378,BSU_20250,KEGG_reaction,R04858
21379,BSU_20270,KEGG_reaction,R00183
21380,BSU_20270,KEGG_reaction,R00511
21381,BSU_20270,KEGG_reaction,R00963
21382,BSU_20270,KEGG_reaction,R01126
21383,BSU_20270,KEGG_reaction,R01227
21384,BSU_20270,KEGG_reaction,R01569
21385,BSU_20270,KEGG_reaction,R01664
21386,BSU_20270,KEGG_reaction,R01968
21387,BSU_20270,KEGG_reaction,R02088
21388,BSU_20270,KEGG_reaction,R02102
21389,BSU_20270,KEGG_reaction,R02323
21390,BSU_20270,KEGG_reaction,R02719
21391,BSU_20270,KEGG_reaction,R03346
21392,BSU_20280,KEGG_reaction,R02094
21393,BSU_20280,KEGG_reaction,R02098
21394,BSU_20280,KEGG_reaction,R02101
21395,BSU_20330,KEGG_reaction,-
21396,BSU_20340,KEGG_reaction,R00375
21397,BSU_20340,KEGG_reaction,R00376
21398,BSU_20340,KEGG_reaction,R00377
21399,BSU_20340,KEGG_reaction,R00378
21400,BSU_20350,KEGG_reaction,-
21401,BSU_20360,KEGG_reaction,-
21402,BSU_20370,KEGG_reaction,-
21403,BSU_20380,KEGG_reaction,-
