Geneid,SRX7255900,SRX7255906,SRX7255905,SRX7255902,SRX7255887,SRX7255895,SRX7255891,SRX7255892,SRX7255916,SRX7255889,SRX7255917,SRX7255909,SRX7255913,SRX7255888,SRX7255897,SRX7255908,SRX7255912,SRX7255911,SRX7255914,SRX7255894,SRX7255904,SRX7255910,SRX7255907,SRX7255893,SRX7255901,SRX7255915,SRX7255890,SRX7255898,SRX7255899,SRX7255903,SRX7255896
BSU_13570,2090,836,855,1824,167,1474,5986,4949,603,222,12,804,110,157,1748,1423,131,857,325,1321,1191,907,1115,1416,2346,586,4784,3101,2754,1545,3038
BSU_13580,3116,1125,1469,1889,486,3184,12275,10341,791,728,1,1034,142,413,2810,1698,162,1512,254,3106,1377,1384,1936,3823,3633,926,10692,5727,4384,1652,4256
BSU_13590,4643,1743,1967,2638,872,4034,8654,8010,944,1141,3,1618,145,841,3564,2514,287,1624,344,4051,1802,2441,3163,4582,4858,1026,8108,6547,6026,2341,5189
BSU_13600,2812,1074,1361,1552,971,2170,5184,4814,508,1157,5,912,42,709,1965,1282,123,965,194,2200,1121,1456,1865,2445,2697,517,5182,3947,3875,1349,2754
BSU_13610,3004,1111,1410,1852,1731,2350,5832,5405,598,2168,9,1065,63,1324,2100,1528,171,1135,244,2781,1320,1656,2163,3187,3129,621,5714,4090,4182,1558,2871
BSU_13620,4386,1430,1767,2690,3243,3964,7637,6849,852,4150,25,1344,90,2396,2869,1852,243,1253,406,4234,1740,2107,2599,4711,4449,725,7798,5663,5870,2124,4081
BSU_13630,1579,1049,1194,1560,496,1609,947,684,711,505,1,864,244,432,1096,1424,247,942,294,1537,1155,953,1527,1733,1484,778,743,1441,1706,1497,1648
BSU_13640,6129,2711,2391,4973,479,1659,817,530,2593,547,3,1940,177,394,1376,3875,166,2413,520,1504,3863,2590,3184,877,4365,1020,731,1924,4954,4906,1989
BSU_13650,763,461,516,1050,295,134,129,107,1264,422,0,597,160,268,137,498,147,1101,522,103,816,703,670,60,566,584,128,192,684,902,219
BSU_13660,5011,2951,3425,4600,4140,2536,3194,2663,2966,4682,193,3110,425,3016,2463,5586,869,4192,2255,2350,3391,3368,4346,2181,4933,3135,3017,3741,5447,4073,3997
BSU_13670,3142,1647,1896,2807,197,1599,4629,3619,872,228,0,1021,36,181,2355,2060,50,1624,157,1962,2228,1207,2592,1130,3230,549,4006,2701,3420,2991,3899
BSU_13680,960,510,656,1100,3785,7341,7238,5727,271,3959,5,532,10,2724,4126,997,51,460,151,8742,756,862,718,8974,989,251,6120,5819,1254,856,5076
BSU_13690,537,334,435,644,1288,4293,4471,3693,167,1241,2,318,18,1053,2382,558,34,269,95,4742,388,618,522,5509,597,166,3957,3397,745,467,2834
BSU_13700,1223,1050,1537,1361,820,2064,811,635,821,946,3,2015,287,604,826,2374,165,1663,389,2113,1017,1909,1584,2669,1190,1043,671,1176,1503,1380,1156
BSU_13710,762,1480,1765,1301,32,48,72,68,163,185,0,823,115,40,48,1230,106,2064,55,54,1117,859,2206,23,666,113,54,70,629,1641,86
BSU_13720,270,160,221,227,8,638,806,786,83,30,0,125,44,7,191,191,43,329,27,365,182,171,246,224,283,64,815,274,322,224,391
BSU_13730,174,132,161,184,8,403,516,596,54,24,0,74,13,12,119,123,21,251,24,230,140,108,195,166,207,47,577,229,302,147,263
BSU_13740,378,197,329,341,42,707,1032,1076,129,72,1,160,14,26,218,234,36,477,46,430,235,227,373,367,370,76,1218,409,520,278,456
BSU_13750,570,398,451,571,95,823,1436,1390,201,134,1,279,24,75,330,431,19,654,44,581,418,342,588,443,586,158,1462,573,705,540,675
BSU_13760,205,104,113,184,9,55,175,141,53,40,0,132,1,11,133,134,4,74,6,53,180,121,156,65,234,40,155,168,266,252,263
BSU_13770,196,151,165,162,144,33,101,91,76,222,0,196,17,103,32,175,30,174,29,43,122,149,240,26,136,56,88,42,144,192,54
BSU_13780,2527,4790,4829,3223,361,66,56,42,3271,416,1,7735,542,328,40,4079,665,4717,1121,51,2586,5235,6828,86,2393,1514,62,37,2085,3879,49
BSU_13789,398,721,796,516,26,24,53,43,392,30,0,941,18,27,55,560,41,663,48,45,412,678,1046,21,345,98,48,61,384,586,90
BSU_13790,877,1674,1691,982,67,63,182,143,1116,201,0,2026,131,56,89,1142,124,1521,309,105,749,1482,2330,75,831,410,161,165,802,1115,157
BSU_13799,214,398,374,208,4,30,58,39,304,11,1,450,32,11,26,246,39,427,132,31,168,364,478,31,160,123,33,28,179,244,50
BSU_13800,171,100,114,135,2,71,178,137,56,14,1,126,4,1,101,163,11,156,10,94,119,120,159,72,172,44,189,145,164,153,152
BSU_13810,5067,1019,1027,2715,19,2024,9027,5859,542,59,1,615,7,21,9439,1568,9,530,124,2555,2488,699,1450,957,7550,599,7478,10347,7824,2735,17504
BSU_13819,221,97,95,169,10,67,306,233,24,17,2,43,0,13,58,105,27,143,19,84,127,75,152,54,148,25,308,130,151,139,105
BSU_13820,83,52,53,58,1,39,132,86,22,9,6,40,5,3,35,56,55,86,51,44,61,48,117,23,77,16,136,69,100,88,80
BSU_13830,1044,2650,2935,2717,25,11,40,48,198,106,9,1935,382,31,28,3568,526,4231,209,19,2301,2053,4017,12,926,211,57,33,1005,3109,25
BSU_13840,947,2074,1947,1987,65,97,586,467,169,119,16,1228,92,72,111,1960,170,1891,210,149,1464,1325,2900,102,950,147,551,190,1020,2344,213
BSU_13850,596,668,1185,604,5256,298,1155,994,287,6416,7,2415,99,3753,288,7366,144,490,236,442,434,1659,1206,473,702,281,955,477,947,557,416
BSU_13860,6642,3029,3849,5027,853,4674,10219,7289,1663,817,17,2324,244,637,4459,4625,547,3683,787,4928,3946,2771,4613,5019,6457,1413,8471,7656,7602,4661,7088
BSU_13870,1116,598,749,1076,565,540,999,797,327,673,2,481,59,419,616,746,68,1113,131,711,807,562,830,734,934,380,1046,1015,1072,989,889
BSU_13880,2713,1159,1327,2046,832,1918,3648,2992,549,940,3,710,33,787,2276,1090,46,1584,136,2093,1556,879,1571,1240,2856,569,3365,2634,2803,1661,3331
BSU_13890,9277,8086,9721,15377,448,842,2197,2245,1602,552,4,5186,1269,333,923,5820,922,6842,745,702,9901,5958,10979,642,9280,1840,2672,1578,10028,10704,1317
BSU_13900,7521,4473,5652,7236,824,8149,13487,10523,1736,873,1,2290,102,770,5926,4328,83,4025,352,8257,5251,3127,6560,8134,7887,1494,11752,9984,9241,6049,8720
BSU_13910,47591,26284,35117,43900,3674,38279,90092,66649,11729,4616,1,15634,1920,3345,36542,28082,1538,29203,3759,42529,28684,20083,41625,44928,46588,12592,76680,63686,56420,33419,54165
BSU_13920,277,417,428,392,57,138,61,63,423,85,3,302,21,57,214,305,34,270,584,153,291,304,646,149,254,442,76,302,285,417,351
BSU_13930,1430,2645,3018,2952,366,744,319,245,748,472,95,2111,82,273,850,2106,788,1965,1411,765,2219,2053,4106,860,1510,744,307,1287,1540,3040,1258
BSU_13940,2742,2507,2949,4562,104,649,913,693,1619,132,0,2345,606,98,583,2343,558,3176,705,576,3083,2417,3417,773,2622,1899,775,1027,2801,3861,940
BSU_13950,1521,1031,1129,1741,1136,6508,7595,6828,684,1222,2,911,65,885,3798,1548,67,1372,219,7047,1170,1258,1708,8217,1526,475,7425,5696,1802,1508,4798
BSU_13960,4070,1117,1418,2104,332,8760,7917,5723,1044,428,0,760,139,310,4237,1297,125,629,305,8906,1472,1026,1818,10537,3796,923,6727,6639,4837,1809,6621
BSU_13970,315,261,279,393,25,139,187,159,128,36,0,279,9,30,112,422,17,533,33,112,305,301,374,131,281,149,148,211,303,388,218
BSU_13980,7488,4473,5218,6438,861,3015,4582,4107,2320,1046,2,4224,276,736,4301,5750,447,4185,686,3631,4682,4758,6360,3134,6438,2117,4929,6407,7160,6024,6888
BSU_13990,3926,2032,2388,3904,214,991,1722,1491,1031,414,8,2661,154,199,1462,4824,346,2160,388,1003,3319,2648,2588,986,3198,900,1760,2270,3855,3860,2218
BSU_14000,16925,16965,19238,23019,1509,7789,11860,9476,5893,1640,15,13927,1466,1383,6373,21713,1602,23775,1976,8853,17340,14885,25657,9622,16812,6321,10044,10357,17535,23331,10690
BSU_14009,779,373,406,729,16,432,1440,1624,131,22,1,127,0,20,1224,318,10,196,41,453,486,171,508,215,1174,122,1316,859,950,614,1980
BSU_14010,1256,1072,1206,1486,494,2358,7708,5705,335,526,15,1001,29,467,2631,1460,90,800,209,2860,999,1106,1422,2408,1345,371,5993,4423,1572,1355,3524
BSU_14020,3449,2693,2577,2536,268,687,2008,1583,4164,286,0,1840,321,244,653,2970,341,5999,1083,695,3276,2118,4425,793,2959,2840,2115,1016,3530,4586,1170
BSU_14030,5012,3489,4257,4984,1325,1808,3959,3042,1898,1587,0,2626,596,967,2691,3519,561,5070,892,2073,4246,2777,5849,1431,5523,1796,3502,3866,6130,5580,4047
BSU_14040,531,840,828,996,197,89,207,198,320,226,2,997,194,141,113,1200,182,1078,151,103,798,862,1207,111,557,305,220,162,557,1024,162
BSU_14050,723,519,522,521,464,246,607,447,617,624,3,460,171,359,335,777,196,1091,363,292,569,505,875,307,737,565,629,514,862,796,526
BSU_14060,2467,2001,2531,2083,2519,229,88,59,1152,3102,0,1062,370,2534,90,1266,295,1478,827,197,1660,1249,2388,285,1769,1522,69,122,2645,1728,126
BSU_14071,4882,4106,4993,5747,2212,1636,1477,1202,2909,2465,5,2458,133,2313,796,2645,193,3978,897,2054,3978,2966,4717,1692,3164,2829,1459,1074,4181,4230,1118
BSU_14072,1534,1325,1567,2619,479,468,579,436,1224,487,3,967,21,552,316,868,26,1389,170,645,1659,1055,1520,380,1269,781,534,348,1357,1786,441
BSU_14080,996,579,637,876,90,530,1695,1432,303,91,0,331,14,80,850,600,23,497,52,660,617,361,787,371,1092,226,1466,1290,1274,789,1364
BSU_14090,5391,2208,2725,4248,1852,3043,9344,7296,1316,2500,1,1429,81,1288,5139,3154,156,2087,306,3305,3222,1735,3602,2514,5946,1184,8035,7335,6846,3894,8291
BSU_14100,5514,3218,3839,3939,147,3521,17165,12390,1248,194,0,1574,37,177,6389,2820,47,2934,260,4267,2759,1879,4873,2352,6197,1071,12004,10055,7483,3331,10428
BSU_14110,10642,5051,7022,7289,156,6612,28520,19814,2207,264,0,3118,227,147,9419,5815,221,6045,704,7193,5045,3958,8750,5239,10675,2566,21191,16124,12672,6318,16111
BSU_14120,11124,4335,5346,10331,138,2064,6283,4538,1440,199,0,3465,134,137,3350,9923,215,2919,234,2175,6311,4821,6197,1701,8912,1500,4732,4967,8522,6706,5539
BSU_14130,1731,1282,1515,2195,117,301,719,520,870,108,0,1184,86,74,391,1585,96,1820,244,305,1414,1237,1772,283,1289,669,561,695,1481,1709,660
BSU_14140,4130,2845,3191,5553,1023,1086,4625,3316,1727,1164,0,2870,219,798,1717,4520,244,4014,568,1133,3599,3222,3647,1035,3826,1846,3416,3030,4133,4482,2715
BSU_14150,3400,105,117,475,77,345,42,16,317,126,0,174,18,65,1506,268,15,247,28,222,287,177,141,183,2890,228,22,2015,4206,390,1919
BSU_14160,6732,175,213,867,355,506,67,48,644,394,0,298,56,274,2460,449,51,462,58,306,574,340,235,345,5159,463,60,3143,7412,818,3099
BSU_14170,4558,177,178,615,518,293,45,26,411,554,0,213,14,364,1425,212,31,367,24,208,403,217,185,253,3462,313,40,1899,4907,527,1730
BSU_14180,4792,1621,2021,2524,99,3469,8462,5905,789,144,0,883,158,116,3505,1903,157,1764,218,3577,1932,1426,2428,3567,4412,679,7156,5595,5364,2178,5088
BSU_14190,2751,825,1050,1520,756,2916,2746,2167,441,821,15,550,55,492,1958,1086,117,957,217,3031,989,786,1268,3455,2297,375,2848,2898,2836,1246,2908
BSU_14200,1993,2581,3406,2900,269,787,775,620,303,320,2,2213,45,183,504,2218,58,1527,160,813,2167,2509,4131,782,1926,265,796,761,2045,3073,789
BSU_14210,749,699,723,2880,233,280,809,648,718,247,6,381,125,227,236,700,168,1072,419,338,1803,440,827,182,616,408,925,412,863,1715,407
BSU_14220,5063,2831,3185,4329,110,1597,1925,1473,872,144,0,1715,126,96,1399,3036,121,3968,223,1743,4187,1867,5030,1938,4002,714,2023,2410,5369,5311,2350
BSU_14230,3093,1943,1869,2682,64,994,1215,860,649,107,0,993,126,69,795,1953,140,3015,212,1052,2805,1196,3178,1192,2506,516,1093,1406,3440,3668,1256
BSU_14240,5644,2834,3339,5366,648,3412,13431,8417,1761,668,3,3024,220,542,4252,6233,261,1763,528,3427,3690,3241,3665,2981,6058,1927,9192,7979,6184,4338,7060
BSU_14250,3543,6880,6320,8863,57,15,26,20,513,202,2,8559,210,79,14,10712,298,7564,107,8,7409,8647,9781,24,3551,432,23,20,3644,10482,17
BSU_14260,584,284,305,306,38,225,442,351,184,75,0,183,30,56,212,322,29,413,93,272,240,256,449,252,405,159,429,336,533,324,302
BSU_14270,1690,865,1090,1113,245,614,1300,1031,655,304,0,732,217,174,704,1217,197,1640,342,584,982,949,1464,739,1314,693,1348,1099,1679,1137,1008
BSU_14280,2085,1054,1275,1355,2069,970,1759,1542,846,2755,0,906,379,1643,914,1460,361,2399,481,1116,1145,1122,1810,1338,1678,1022,1838,1433,2210,1305,1426
BSU_14290,881,444,537,536,1586,489,701,679,401,2048,0,408,171,1088,394,625,153,1021,196,452,458,449,736,696,698,399,765,667,945,463,576
BSU_14300,813,407,555,559,1137,458,746,612,289,1564,1,320,50,786,409,542,81,765,99,557,399,376,675,668,653,222,774,599,877,526,530
BSU_14310,415,180,220,219,528,283,347,307,99,586,1,102,7,329,161,217,16,339,45,313,201,155,270,334,309,92,379,264,409,255,243
BSU_14320,1498,1586,1778,2752,1120,322,336,397,820,1382,3,1291,512,904,321,1327,486,3126,448,314,2096,1328,2473,391,1421,965,399,416,1498,2567,489
BSU_14330,1120,1244,1403,2060,1262,370,230,228,597,1637,0,994,463,965,221,969,422,2466,343,354,1480,976,1843,393,1161,688,289,360,1231,1912,354
BSU_14340,5179,3333,5165,4223,3019,1588,1083,956,969,2840,0,3815,343,2845,1618,5637,362,2022,273,1836,3040,4159,5324,1714,4686,904,1268,2415,6373,3728,2336
BSU_14350,3983,2484,3430,2979,1278,1493,1166,1063,605,1132,2,2076,83,1289,1698,3128,131,1251,127,1548,1918,2390,3491,1612,3641,496,1429,2172,4356,2287,2412
BSU_14360,2141,1231,1735,1528,423,881,636,564,311,381,1,1123,104,425,906,1602,125,694,85,735,992,1190,1794,890,2089,304,793,1296,2550,1058,1361
BSU_14370,4244,2351,3452,2720,955,1620,1443,1052,542,1058,0,2024,218,936,1557,3111,151,1106,138,1648,1792,2373,3687,1593,3909,455,1581,2487,4549,2199,2539
BSU_14380,989,618,709,1056,10553,723,1371,1211,227,12589,0,542,41,8508,642,701,58,471,83,916,732,693,865,829,1069,267,1239,920,1293,878,907
BSU_14390,1119,587,768,1006,7342,760,1089,1124,299,8157,1,570,81,6159,585,675,62,560,89,910,661,648,838,1106,1055,318,1097,805,1463,718,834
BSU_14400,2231,1174,1396,2098,8063,1725,2701,2620,570,7973,2,1154,221,8214,1362,1554,234,1176,230,1972,1516,1390,1749,2433,2266,590,2728,1990,2815,1761,1872
BSU_14410,7984,4624,5557,6335,1394,2951,10867,7430,3456,1460,0,2806,280,1143,4825,5906,265,5839,766,3245,5382,3461,7615,2550,7878,2214,8992,6906,9406,7654,8370
BSU_14420,843,558,793,685,123,548,1301,1063,301,99,2,310,12,82,798,748,24,579,97,596,532,396,945,345,852,275,1078,1197,879,713,1087
BSU_14430,12351,8612,11451,11504,6028,7380,22163,18129,5291,6678,0,5624,1036,4880,9714,9300,950,11655,1891,8268,7479,6843,14519,7247,12478,5997,19641,14524,14206,9833,14610
BSU_14440,1430,1030,1287,1210,992,928,2046,1727,365,1090,2,649,77,780,1190,975,84,940,145,958,776,770,1536,1052,1252,424,1986,1823,1590,928,1792
BSU_14450,3078,1576,1732,2644,396,1645,3230,2583,542,408,9,1232,96,277,1594,2169,183,1847,220,1795,2026,1519,2275,1704,2678,552,2908,2628,3171,2668,2743
BSU_14460,247,195,196,325,6,27,56,35,120,11,0,120,14,7,14,192,19,377,47,38,266,159,280,32,267,183,32,17,221,346,27
BSU_14470,392,450,644,405,33,236,255,193,763,49,26,561,282,25,145,1065,433,1529,717,212,346,538,761,315,468,958,232,181,570,354,210
BSU_14480,1713,1089,1393,2220,321,3306,4722,4242,776,331,0,1177,13,304,1738,2941,21,570,126,3714,1495,1232,1477,2747,1858,451,4999,2493,2121,2123,2849
BSU_14490,3400,1496,1882,2479,415,2745,3412,2690,949,445,5,1010,54,381,2976,1769,257,1518,279,2978,1659,1295,2348,2711,3297,829,2921,4040,3816,2020,4413
BSU_14500,1400,611,855,887,96,1025,1514,1377,252,87,1,345,42,90,1134,696,79,532,125,1115,581,558,1008,1001,1295,302,1524,1704,1447,682,1785
BSU_14510,3322,1773,2202,3164,1213,1807,3487,2654,1120,1301,1,1593,127,905,1833,2779,170,2159,361,2029,2092,1865,2787,1772,2957,1078,3145,2962,3481,2587,2776
BSU_14520,2632,1354,1754,2251,423,1975,4626,3712,601,640,3,1622,106,367,2252,3651,120,1421,241,2171,1548,2025,2387,1974,2822,667,3850,3948,3586,1880,3767
BSU_14530,33097,21928,29295,29696,4475,14260,45796,35426,12471,4714,0,16434,2107,3607,18946,29829,2041,30267,4863,16256,21053,18455,37043,14938,31583,14112,41934,31544,37674,26473,29642
BSU_14540,3402,2441,2770,2571,218,1298,3921,3385,1116,213,1,1436,25,211,1928,2464,36,2428,210,1533,2253,1699,3304,990,2985,778,3882,2887,3730,2579,2928
BSU_14550,731,357,383,494,37,356,1071,693,184,64,0,277,40,31,360,382,76,325,74,432,407,333,457,386,511,153,958,541,651,486,575
BSU_14560,1719,1850,2061,2095,137,686,2489,1939,527,171,1,1324,126,147,865,1687,144,1856,176,763,1842,1210,2936,623,1940,547,2125,1476,2202,2297,1384
BSU_14569,1284,2746,2901,1609,24,2,7,3,284,17,0,3180,651,7,5,1429,637,2094,262,3,1288,2529,4048,1,1194,241,5,5,857,1680,8
BSU_14568,64,80,133,58,0,0,3,0,13,2,0,65,7,1,5,38,9,102,1,1,41,76,115,0,66,13,4,1,34,56,0
BSU_14570,976,454,460,662,1218,397,1365,957,170,1235,2,252,5,846,576,352,13,408,59,491,580,315,718,364,955,129,1135,798,1105,696,1060
BSU_14580,7981,5521,6120,11128,7382,7408,12552,13063,8694,8201,2,5799,1193,6712,4558,5917,1244,11491,4101,8519,8244,6455,7906,8800,7734,4482,14791,7125,9541,9433,7943
BSU_14590,6998,4281,5095,8331,8651,10983,10099,10276,7830,10285,18,4274,1068,7566,4046,4321,949,9729,3668,12513,6228,4662,6314,15364,7320,3824,11443,5953,9088,7106,6532
BSU_14600,25083,12065,14294,21696,22986,30933,33367,28187,14826,27391,3,10505,1713,19492,16059,15029,1554,20296,6989,33351,16299,12380,17820,40340,23921,8810,33563,25389,28853,19000,24745
BSU_14610,30585,11925,15163,23824,40980,45414,38670,30531,18229,47889,11,10681,3342,32086,19377,15537,2383,20470,8989,49971,18018,12657,17963,61700,29622,10415,37567,30757,36775,20847,29333
BSU_14620,350,380,454,367,24,113,142,84,150,54,0,313,14,23,115,909,11,732,48,109,244,362,688,81,398,251,116,153,408,345,136
BSU_14629,114982,14922,14635,48562,594,99,117,116,7476,549,0,4751,105,754,293,17660,157,1624,211,130,42676,10041,18356,148,103892,4839,144,190,72512,38278,665
BSU_14630,1195,805,1029,1139,133,1034,4999,3889,289,204,92,596,38,118,1150,971,239,1069,461,1219,778,625,1414,1095,1391,307,4328,1772,1647,1046,1911
BSU_14640,964,542,644,1074,4,318,1102,949,156,36,1,263,11,18,410,614,12,187,24,368,787,400,728,304,880,121,1068,582,945,1147,681
BSU_14650,2651,1499,1729,2094,79,1294,3414,2549,790,100,0,1226,186,67,1526,2405,158,1934,297,1380,1855,1454,2486,1220,2594,667,2911,2304,3021,2574,2520
BSU_14660,6412,6500,6858,8759,879,208,40,37,2674,776,1,6966,126,782,105,4857,246,3959,228,176,6910,6914,9308,276,6479,595,84,54,7170,9662,170
BSU_14670,2719,1682,1926,5986,287,1027,2323,1809,1884,338,0,2038,349,265,1212,2280,349,2295,819,1011,3491,2164,2232,1143,2367,836,2282,1830,3077,3325,2088
BSU_14680,1180,680,870,2686,133,466,1217,955,676,144,0,707,162,111,616,1086,157,1081,284,442,1525,769,1027,510,1037,359,1211,1000,1429,1439,1072
BSU_14690,1155,1045,1417,1256,1991,843,1226,980,733,2509,6,796,28,1522,1012,1005,66,1746,286,903,852,819,1833,753,1354,681,1022,1641,1653,1089,1683
BSU_14700,2616,3948,4410,8854,4799,1894,7940,5793,3198,5735,6,8846,1915,3358,1881,10419,1482,8611,1809,1433,5887,7247,5212,1947,2482,6077,6583,3045,2788,6326,2894
BSU_14710,126,83,108,113,4,119,210,170,35,75,0,64,6,13,97,119,14,94,19,158,74,66,133,116,101,36,208,191,154,90,186
BSU_14720,19,21,22,28,3,27,66,50,11,44,1,11,0,6,32,24,0,18,2,31,25,18,15,21,28,10,64,43,27,30,39
BSU_14730,179,157,197,227,26,108,349,276,40,49,2,86,5,12,143,167,11,182,18,148,135,136,253,102,190,41,295,227,200,189,206
BSU_14740,126,158,194,192,19,73,219,166,21,38,0,94,11,19,88,168,6,138,14,85,148,95,232,64,122,38,173,138,150,211,107
BSU_14750,520,255,363,351,14,225,865,507,80,26,1,173,6,6,337,303,14,244,22,250,207,208,415,200,438,90,517,650,529,328,595
BSU_14760,3772,723,834,1900,253,2783,1994,1420,649,305,0,425,58,157,3250,1226,41,306,125,2273,1459,563,1047,958,3924,446,1961,3685,3652,1188,4711
BSU_14770,17760,12666,19995,12255,1998,17871,53124,43997,6376,2448,0,7950,847,1623,18522,14759,766,15382,2369,21292,7808,10030,23760,17852,18950,7129,48789,31377,23315,10426,27031
BSU_14780,5589,3111,3818,3710,1631,7669,9323,7612,1404,2140,0,2105,178,1203,5455,5032,103,2339,433,8243,2860,2476,4789,4650,6098,1324,8067,10223,6835,3181,9324
BSU_14790,565,321,342,516,12,309,1156,911,111,18,1,245,9,17,418,413,12,184,38,375,404,307,531,171,583,87,1013,527,617,581,687
BSU_14800,973,1882,2143,2358,116,57,60,49,234,153,0,1914,90,86,66,2373,88,1397,87,51,1678,1856,2854,50,1002,215,69,95,1058,2755,88
BSU_14810,3585,6029,6855,6119,89,49,66,70,513,243,15,6872,298,75,37,9789,531,8240,289,57,4899,7067,8933,33,2815,445,57,62,3044,6760,47
BSU_14820,1636,996,1188,1798,959,1796,3743,2745,453,1256,10,842,99,801,1237,1630,365,937,202,1778,1249,1024,1417,1858,1698,551,3020,2038,1972,1410,1974
BSU_14830,1606,2425,2989,2700,109,164,327,224,354,197,0,3223,190,83,180,3857,218,4353,152,151,2008,3298,3737,126,1316,334,280,296,1403,2656,281
BSU_14840,12105,7193,10029,9600,739,2923,6877,4740,4436,837,0,6228,427,608,3756,12696,449,6716,1485,3552,6780,7290,11368,2284,9546,3829,5986,6328,10552,8579,5940
BSU_14850,3130,1578,2044,2340,3632,1697,3015,2397,823,4977,2,1523,186,2714,1740,2491,157,1615,277,1878,1817,1716,2399,1589,2662,781,2843,2856,3268,2075,2814
BSU_14860,38023,20013,29181,42976,180882,22111,76074,60625,6776,244912,4,24691,1325,129998,19414,40284,1299,20007,1943,21596,26095,32008,29985,24239,33737,6309,70061,34335,38933,27316,29934
BSU_14870,15857,6835,6814,17608,2250,12792,8717,6711,2114,2193,2,3486,310,1957,15697,6204,243,4936,563,14132,12137,4254,10015,15785,18895,1784,6882,22555,19440,14418,21662
BSU_14880,19765,8673,10827,18741,11007,12441,15356,11931,4635,12243,1,6531,1050,8801,11950,14079,946,7872,1400,13265,12833,7670,13205,13763,20325,4907,13171,19119,21949,15012,18086
BSU_14890,11471,4245,4967,10261,9252,943,640,462,1899,10113,3,4950,530,6549,2621,5427,616,3941,762,971,6653,5782,5595,909,8718,2392,509,3836,9487,7239,3844
BSU_14900,23920,10579,14131,30588,34552,3152,1148,874,6014,46895,2,15971,6636,25150,5194,21661,5483,13924,3055,2846,18868,17776,14696,3763,19825,9159,1083,8169,21838,20042,7623
BSU_14910,10070,4094,5579,14251,20948,2134,523,429,2364,26236,3,6483,2375,14855,2162,8653,1942,5616,1373,1650,8544,6697,5866,2717,8368,3652,540,3086,9069,9184,3239
BSU_14920,5537,2730,3009,7812,9543,965,341,252,1187,11892,7,3231,436,7056,1222,4784,410,2711,569,914,4943,3426,3163,1045,4344,1580,299,1914,4877,5321,1983
BSU_14930,7677,3496,3877,11065,4891,1141,713,498,1597,6244,9,3707,1471,4031,2283,5532,1445,3738,960,1170,7296,4035,4565,1402,6703,2768,579,3538,6761,7408,3614
BSU_14940,8326,5773,6534,8619,5552,2923,3630,2331,3860,7528,10,4949,823,4673,2603,7698,1053,7442,1680,2953,6366,5344,7716,2504,6694,3913,2702,4254,7480,8037,3849
BSU_14950,886,657,822,779,196,542,833,595,189,270,0,510,46,175,393,742,51,695,64,614,548,551,922,387,794,298,709,619,797,659,581
BSU_14960,3336,2737,3139,3350,592,842,3118,2370,2070,851,1,2246,234,497,821,3230,266,4555,801,1069,3011,2536,4452,950,2616,1467,2936,1389,3562,3828,1323
BSU_14970,922,2114,2419,1446,35,11,80,67,158,67,0,2616,135,32,26,1566,132,1516,76,13,1128,1945,3227,32,905,175,70,45,962,1816,43
BSU_14980,425,1139,1308,854,17,12,44,27,82,23,0,1363,63,10,15,816,86,819,30,26,608,1053,1689,14,480,53,28,14,519,1007,18
